"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1004,      -6.855323973,      -4.412815795,      -4.927974299,      -4.881699176,      -1.973006494,      -9.965291966,                         5,      -1.234462305,               5,      -2.989542569,       1064568.017,     0.01717075802,      0.4005054238,     0.09813383603,      0.7072037127,    -0.03694732123,     -0.1117540365,      0.0052022347,     0.09813383603,      0.4008395766,         23.324854,    0.000155157751
          0,           0,        1005,      -6.856799435,      -4.417085926,      -4.931790231,      -4.885478909,      -1.976148251,      -9.969155385,                         5,      -1.236319735,               5,       -2.98943529,       1064568.017,      0.0171707566,      0.4005054251,     0.09813382863,      0.7072037133,    -0.03694736588,     -0.1117540504,     0.00520223325,     0.09813382863,      0.4008395779,       23.32485599,   0.0001551600416
          0,           0,        1006,       -6.85826765,      -4.421354964,      -4.935635911,      -4.889266507,      -1.979245635,      -9.973010778,                         5,      -1.239902321,               5,       -2.98940034,       1064568.017,      0.0171707552,      0.4005054264,     0.09813382129,      0.7072037139,    -0.03694741015,     -0.1117540641,    0.005202231812,     0.09813382129,      0.4008395791,       23.32485797,   0.0001551623073
          0,           0,        1007,       -6.85971166,       -4.42561476,      -4.939423649,      -4.893040345,      -1.982308074,      -9.976853482,                         5,      -1.242956598,               5,        -2.9891244,       1064568.017,     0.01717075382,      0.4005054277,     0.09813381399,      0.7072037145,    -0.03694745405,     -0.1117540775,    0.005202230389,     0.09813381399,      0.4008395804,       23.32485993,   0.0001551645478
          0,           0,        1008,      -6.861140538,      -4.429859081,      -4.943093943,      -4.896790026,      -1.985362069,      -9.980684457,                         5,      -1.243508968,               5,      -2.988120264,       1064568.017,     0.01717075244,       0.400505429,     0.09813380665,      0.7072037151,    -0.03694749762,      -0.111754091,    0.005202228974,     0.09813380665,      0.4008395816,       23.32486187,   0.0001551667633
          0,           0,        1009,      -6.862579112,      -4.434096658,      -4.946695315,      -4.900526056,      -1.988450187,      -9.984506372,                         5,      -1.240754392,               5,      -2.987341851,       1064568.017,     0.01717075107,      0.4005054304,     0.09813379923,      0.7072037158,    -0.03694754079,     -0.1117541045,    0.005202227561,     0.09813379923,       0.400839583,       23.32486382,   0.0001551689543
          0,           0,        1010,      -6.864051837,      -4.438342312,      -4.950427094,      -4.904274544,      -1.991546617,      -9.988338053,                         5,      -1.242164372,               5,      -2.986969984,       1064568.017,     0.01717074972,      0.4005054317,     0.09813379198,      0.7072037165,    -0.03694758353,      -0.111754118,    0.005202226166,     0.09813379198,      0.4008395843,       23.32486574,   0.0001551711213
          0,           0,        1011,      -6.865528411,      -4.442586491,      -4.954234645,      -4.908032173,      -1.994597163,      -9.992171224,                         5,      -1.246515912,               5,      -2.986933295,       1064568.017,     0.01717074838,       0.400505433,     0.09813378503,      0.7072037172,    -0.03694762587,      -0.111754131,    0.005202224796,     0.09813378503,      0.4008395855,       23.32486762,   0.0001551732646
          0,           0,        1012,      -6.866981423,      -4.446820255,      -4.958002897,      -4.911778999,      -1.997606691,      -9.995995764,                         5,      -1.249556656,               5,      -2.987246048,       1064568.017,     0.01717074707,      0.4005054343,     0.09813377828,      0.7072037179,    -0.03694766785,     -0.1117541438,    0.005202223448,     0.09813377828,      0.4008395867,       23.32486948,   0.0001551753843
          0,           0,        1013,      -6.868416853,      -4.451038069,      -4.961667461,       -4.91550381,       -2.00059799,       -9.99981205,                         5,      -1.248894241,               5,      -2.987196652,       1064568.017,     0.01717074577,      0.4005054355,     0.09813377158,      0.7072037186,     -0.0369477095,     -0.1117541564,     0.00520222211,     0.09813377158,       0.400839588,       23.32487132,   0.0001551774801
          0,           0,        1014,      -6.869862519,      -4.455248481,      -4.965245609,       -4.91921548,      -2.003620262,      -10.00361399,                         5,      -1.243785194,               5,      -2.987017516,       1064568.017,     0.01717074447,      0.4005054369,      0.0981337648,      0.7072037194,    -0.03694775077,     -0.1117541692,    0.005202220767,      0.0981337648,      0.4008395893,       23.32487317,   0.0001551795525
          0,           0,        1015,      -6.871351445,      -4.459469892,      -4.968939127,      -4.922944082,      -2.006674147,      -10.00741533,                         5,      -1.242491299,               5,      -2.986977868,       1064568.017,     0.01717074317,      0.4005054382,     0.09813375806,      0.7072037201,     -0.0369477916,      -0.111754182,    0.005202219428,     0.09813375806,      0.4008395906,       23.32487501,   0.0001551816021
          0,           0,        1016,      -6.872859139,      -4.463696946,      -4.972744497,       -4.92669298,       -2.00969509,      -10.01121694,                         5,      -1.245695341,               5,      -2.986884841,       1064568.017,     0.01717074187,      0.4005054395,     0.09813375139,      0.7072037208,    -0.03694783203,     -0.1117541945,    0.005202218097,     0.09813375139,      0.4008395918,       23.32487684,   0.0001551836293
          0,           0,        1017,      -6.874348584,       -4.46791933,      -4.976535349,      -4.930440098,      -2.012674383,      -10.01500667,                         5,      -1.249156117,               5,       -2.98685367,       1064568.017,     0.01717074059,      0.4005054407,     0.09813374477,      0.7072037214,    -0.03694787214,     -0.1117542068,    0.005202216778,     0.09813374477,       0.400839593,       23.32487865,    0.000155185634
          0,           0,        1018,      -6.875816177,      -4.472129315,       -4.98024523,      -4.934168381,      -2.015621454,      -10.01878409,                         5,      -1.251843157,               5,      -2.986265671,       1064568.017,     0.01717073932,       0.400505442,     0.09813373816,      0.7072037221,    -0.03694791192,     -0.1117542189,    0.005202215473,     0.09813373816,      0.4008395942,       23.32488045,   0.0001551876162
          0,           0,        1019,      -6.877274768,      -4.476324428,       -4.98382814,       -4.93787331,      -2.018572957,      -10.02254884,                         5,       -1.25045111,               5,      -2.985222049,       1064568.017,     0.01717073806,      0.4005054433,     0.09813373147,      0.7072037228,     -0.0369479514,     -0.1117542312,     0.00520221417,     0.09813373147,      0.4008395955,       23.32488225,    0.000155189576
          0,           0,        1020,      -6.878757275,      -4.480521874,      -4.987429731,      -4.941575186,      -2.021568001,      -10.02631238,                         5,      -1.248901811,               5,      -2.984661979,       1064568.017,      0.0171707368,      0.4005054446,     0.09813372479,      0.7072037236,    -0.03694799049,     -0.1117542434,    0.005202212873,     0.09813372479,      0.4008395968,       23.32488403,   0.0001551915141
          0,           0,        1021,      -6.880265832,      -4.484724712,      -4.991170085,      -4.945291116,      -2.024545642,       -10.0300861,                         5,      -1.252163786,               5,      -2.984388212,       1064568.017,     0.01717073556,      0.4005054459,     0.09813371835,      0.7072037243,    -0.03694802919,     -0.1117542555,    0.005202211597,     0.09813371835,       0.400839598,       23.32488579,   0.0001551934309
          0,           0,        1022,      -6.881763864,      -4.488921722,      -4.994931724,      -4.949008742,      -2.027477691,      -10.03385473,                         5,      -1.256385974,               5,      -2.984548205,       1064568.017,     0.01717073435,      0.4005054471,     0.09813371215,       0.707203725,    -0.03694806756,     -0.1117542672,    0.005202210345,     0.09813371215,      0.4008395992,       23.32488751,   0.0001551953265
          0,           0,        1023,      -6.883237941,      -4.493105536,      -4.998625611,      -4.952709849,      -2.030370454,      -10.03761473,                         5,      -1.258329612,               5,      -2.984791925,       1064568.017,     0.01717073315,      0.4005054484,     0.09813370608,      0.7072037257,    -0.03694810561,     -0.1117542787,    0.005202209108,     0.09813370608,      0.4008396004,       23.32488921,   0.0001551972007
          0,           0,        1024,      -6.884702535,      -4.497274242,      -5.002202406,      -4.956389348,      -2.033259365,      -10.04136378,                         5,      -1.255394489,               5,      -2.984601534,       1064568.017,     0.01717073195,      0.4005054496,     0.09813369998,      0.7072037265,    -0.03694814335,     -0.1117542902,    0.005202207873,     0.09813369998,      0.4008396016,       23.32489091,   0.0001551990537
